date,type,price,amount
1509288484224,b,0.05025,1
1509288484224,b,0.049802,4.425
1509288484224,b,0.04975,1
1509288484224,b,0.04971,0.8
1509288484224,b,0.049438,133.18
1509288484224,b,0.049301,1.625
1509288484224,b,0.04926,1
1509288484224,a,0.043838,0.5
1509288484224,a,0.044619,5.18
1509288484224,a,0.045,0.432
1509288484224,a,0.045083,1.96
1509288484224,a,0.045614,3.276
1509288484224,a,0.04606,0.078
1509288484224,a,0.046106,1.317
1509288484224,a,0.046581,2.8
1509288484224,a,0.046867,0.089
1509288484224,a,0.047,0.1
1509288484224,a,0.047077,2.8
1509288484224,a,0.0471,23.766
1509288484224,a,0.047234,5.6
1509288484224,a,0.047795,3.92
1509288484224,a,0.04829,1
1509288484224,a,0.048291,2.798
1509288484224,a,0.048298,198.565
1509288484224,a,0.048569,0.073
1509288484224,a,0.04857,0.09
1509288484224,a,0.048571,2
1509288484224,a,0.048572,1.62
1509288544225,b,0.054,0.352
1509288544225,b,0.053914,11.477
1509288544225,b,0.053319,4.228
1509288544225,b,0.053088,0.05
1509288544225,b,0.05281,1
1509288544225,b,0.052781,1.204
1509288544225,b,0.05229,1
1509288544225,b,0.052232,1.428
1509288544225,b,0.052,0.437
1509288544225,b,0.05177,1
1509288544225,b,0.051517,2.605
1509288544225,b,0.05131,1.654
1509288544225,b,0.05126,1
1509288544225,b,0.05108,0.096
1509288544225,b,0.050979,3.976
1509288544225,b,0.05083,0.06
1509288544225,b,0.05075,1
1509288544225,b,0.05038,4.396
1509288544225,b,0.050299,0.502
1509288544225,b,0.05025,1
1509288544225,b,0.049802,4.425
1509288544225,b,0.04975,1
1509288544225,b,0.04971,0.8
1509288544225,b,0.049301,1.625
1509288544225,b,0.049287,133.18
1509288544225,b,0.04926,1
1509288544225,a,0.043838,0.5
1509288544225,a,0.044619,5.18
1509288544225,a,0.045,0.432
1509288544225,a,0.045083,1.96
1509288544225,a,0.045614,3.276
1509288544225,a,0.04606,0.078
1509288544225,a,0.046106,1.317
1509288544225,a,0.046581,2.8
1509288544225,a,0.046867,0.089
1509288544225,a,0.047,0.1
1509288544225,a,0.047077,2.8
1509288544225,a,0.0471,23.766
1509288544225,a,0.047234,5.6
1509288544225,a,0.047795,3.92
1509288544225,a,0.04829,1
1509288544225,a,0.048291,2.798
1509288544225,a,0.048298,198.565
1509288544225,a,0.048569,0.073
1509288544225,a,0.04857,0.09
1509288544225,a,0.048571,2
1509288544225,a,0.048573,1.392
1509288544225,a,0.048574,1.62
1509288604231,b,0.054,0.352
1509288604231,b,0.053914,11.477
1509288604231,b,0.053319,4.228
1509288604231,b,0.053088,0.05
1509288604231,b,0.05281,1
1509288604231,b,0.052781,1.204
1509288604231,b,0.05229,1
1509288604231,b,0.052232,1.428
1509288604231,b,0.052,0.437
1509288604231,b,0.05177,1
1509288604231,b,0.051517,2.605
1509288604231,b,0.05131,1.654
1509288604231,b,0.05126,1
1509288604231,b,0.05108,0.096
1509288604231,b,0.050979,3.976
1509288604231,b,0.05083,0.06
1509288604231,b,0.05075,1
1509288604231,b,0.05038,4.396
1509288604231,b,0.050299,0.502
1509288604231,b,0.05025,1
1509288604231,b,0.049802,4.425
1509288604231,b,0.04975,1
1509288604231,b,0.04971,0.8
1509288604231,b,0.049301,1.625
1509288604231,b,0.049287,133.18
1509288604231,b,0.04926,1
1509288604231,b,0.049259,0.508
1509288604231,a,0.043838,0.5
1509288604231,a,0.04448,0.03
1509288604231,a,0.044619,5.18
1509288604231,a,0.045,0.432
1509288604231,a,0.045083,1.96
1509288604231,a,0.045109,0.03
1509288604231,a,0.045539,0.03
1509288604231,a,0.045614,3.276
1509288604231,a,0.04606,0.078
1509288604231,a,0.046106,1.317
1509288604231,a,0.046581,2.8
1509288604231,a,0.046867,0.089
1509288604231,a,0.047,0.1
1509288604231,a,0.047077,2.8
1509288604231,a,0.0471,23.766
1509288604231,a,0.047234,5.6
1509288604231,a,0.047795,3.92
1509288604231,a,0.048233,178.898
1509288604231,a,0.04829,1
1509288604231,a,0.048291,2.798
1509288604231,a,0.048569,0.073
1509288604231,a,0.04857,0.09
1509288604231,a,0.048571,2
1509288664231,b,0.054,0.352
1509288664231,b,0.053914,11.477
1509288664231,b,0.053319,4.228
1509288664231,b,0.053088,0.05
1509288664231,b,0.05281,1
1509288664231,b,0.052781,1.204
1509288664231,b,0.05229,1
1509288664231,b,0.052232,1.428
1509288664231,b,0.052,0.437
1509288664231,b,0.05177,1
1509288664231,b,0.051517,2.605
1509288664231,b,0.05131,1.654
1509288664231,b,0.05126,1
1509288664231,b,0.05108,0.096
1509288664231,b,0.050979,3.976
1509288664231,b,0.05083,0.06
1509288664231,b,0.05075,1
1509288664231,b,0.05038,4.396
1509288664231,b,0.050299,0.502
1509288664231,b,0.05025,1
1509288664231,b,0.049802,4.425
1509288664231,b,0.04975,1
1509288664231,b,0.04971,0.8
1509288664231,b,0.049301,1.625
1509288664231,b,0.049287,133.18
1509288664231,b,0.04926,1
1509288664231,a,0.043838,0.5
1509288664231,a,0.04448,0.03
1509288664231,a,0.044619,5.18
1509288664231,a,0.045,0.432
1509288664231,a,0.045083,1.96
1509288664231,a,0.045109,0.03
1509288664231,a,0.045539,0.03
1509288664231,a,0.045614,3.276
1509288664231,a,0.04606,0.078
1509288664231,a,0.046106,1.317
1509288664231,a,0.046581,2.8
1509288664231,a,0.046867,0.089
1509288664231,a,0.047,0.1
1509288664231,a,0.047077,2.8
1509288664231,a,0.0471,2.535
1509288664231,a,0.047234,26.771
1509288664231,a,0.047795,3.92
1509288664231,a,0.048229,180.009
1509288664231,a,0.04829,1
1509288664231,a,0.048291,2.798
1509288664231,a,0.048569,0.073
1509288664231,a,0.04857,0.09
1509288664231,a,0.048571,2
1509288664231,a,0.048572,1.62
1509288664231,a,0.048573,0.067
1509288724232,b,0.054,0.352
1509288724232,b,0.053914,3.557
1509288724232,b,0.053319,4.228
1509288724232,b,0.053088,0.05
1509288724232,b,0.05281,1
1509288724232,b,0.052781,1.204
1509288724232,b,0.05229,1
1509288724232,b,0.052232,1.428
1509288724232,b,0.052,0.437
1509288724232,b,0.05177,1
1509288724232,b,0.051517,2.605
1509288724232,b,0.05131,1.654
1509288724232,b,0.05126,1
1509288724232,b,0.05108,0.096
1509288724232,b,0.050979,3.976
1509288724232,b,0.05083,0.06
1509288724232,b,0.05075,1
1509288724232,b,0.05038,4.396
1509288724232,b,0.050299,0.502
1509288724232,b,0.05025,8.92
1509288724232,b,0.049802,4.425
1509288724232,b,0.04975,1
1509288724232,b,0.04971,0.8
1509288724232,b,0.049301,1.625
1509288724232,b,0.049287,133.18
1509288724232,b,0.04926,1
1509288724232,a,0.043838,0.5
1509288724232,a,0.04448,0.03
1509288724232,a,0.044619,5.18
1509288724232,a,0.045,0.432
1509288724232,a,0.045083,1.96
1509288724232,a,0.045109,0.03
1509288724232,a,0.045539,0.03
1509288724232,a,0.045614,3.276
1509288724232,a,0.04606,0.078
1509288724232,a,0.046106,1.317
1509288724232,a,0.046581,2.8
1509288724232,a,0.046629,0.089
1509288724232,a,0.047,0.1
1509288724232,a,0.047077,2.8
1509288724232,a,0.0471,2.535
1509288724232,a,0.047234,26.771
1509288724232,a,0.047795,3.92
1509288724232,a,0.04829,1
1509288724232,a,0.048291,2.798
1509288724232,a,0.048298,190.364
1509288724232,a,0.048569,0.073
1509288724232,a,0.04857,0.09
1509288724232,a,0.048571,2
1509288724232,a,0.048572,1.615
1509288784232,b,0.054,0.352
1509288784232,b,0.053914,3.557
1509288784232,b,0.053319,4.228
1509288784232,b,0.053088,0.05
1509288784232,b,0.05281,1
1509288784232,b,0.052781,1.204
1509288784232,b,0.05229,1
1509288784232,b,0.052232,1.428
1509288784232,b,0.052,0.437
1509288784232,b,0.05177,1
1509288784232,b,0.051517,2.605
1509288784232,b,0.05131,1.654
1509288784232,b,0.05126,1
1509288784232,b,0.05108,0.096
1509288784232,b,0.050979,3.976
1509288784232,b,0.05083,0.06
1509288784232,b,0.05075,1
1509288784232,b,0.05038,4.396
1509288784232,b,0.050299,0.502
1509288784232,b,0.05025,8.92
1509288784232,b,0.049802,4.425
1509288784232,b,0.04975,1
1509288784232,b,0.04971,0.8
1509288784232,b,0.049301,1.625
1509288784232,b,0.049277,133.18
1509288784232,b,0.04926,1
1509288784232,a,0.043838,0.5
1509288784232,a,0.04448,0.03
1509288784232,a,0.044619,5.18
1509288784232,a,0.045,0.432
1509288784232,a,0.045083,1.96
1509288784232,a,0.045109,0.03
1509288784232,a,0.045539,0.03
1509288784232,a,0.045614,3.276
1509288784232,a,0.04606,0.078
1509288784232,a,0.046106,1.317
1509288784232,a,0.046581,2.8
1509288784232,a,0.046629,0.089
1509288784232,a,0.047,0.1
1509288784232,a,0.047077,2.8
1509288784232,a,0.0471,2.535
1509288784232,a,0.047234,26.771
1509288784232,a,0.047795,3.92
1509288784232,a,0.048092,187.135
1509288784232,a,0.04829,1
1509288784232,a,0.048291,2.798
1509288784232,a,0.048569,0.073
1509288784232,a,0.04857,0.09
1509288784232,a,0.048571,2
1509288784232,a,0.048573,4.08
1509288784232,a,0.048574,1.622
1509288844232,b,0.054,0.352
1509288844232,b,0.053914,3.557
1509288844232,b,0.053319,4.228
1509288844232,b,0.053088,0.05
1509288844232,b,0.05281,1
1509288844232,b,0.052781,1.204
1509288844232,b,0.05229,1
1509288844232,b,0.052232,1.428
1509288844232,b,0.052,0.437
1509288844232,b,0.05177,1
1509288844232,b,0.051517,2.605
1509288844232,b,0.05131,1.654
1509288844232,b,0.05126,1
1509288844232,b,0.05108,0.096
1509288844232,b,0.050979,3.976
1509288844232,b,0.05083,0.06
1509288844232,b,0.05075,1
1509288844232,b,0.05038,4.396
1509288844232,b,0.050299,0.502
1509288844232,b,0.05025,8.92
1509288844232,b,0.049802,4.425
1509288844232,b,0.04975,1
1509288844232,b,0.04971,0.8
1509288844232,b,0.049301,1.625
1509288844232,b,0.049277,133.18
1509288844232,b,0.04926,1
1509288844232,b,0.049259,1.611
1509288844232,a,0.043838,0.5
1509288844232,a,0.04448,0.03
1509288844232,a,0.044619,5.18
1509288844232,a,0.045,0.432
1509288844232,a,0.045083,1.96
1509288844232,a,0.045109,0.03
1509288844232,a,0.045539,0.03
1509288844232,a,0.045614,3.276
1509288844232,a,0.04606,0.078
1509288844232,a,0.046106,1.317
1509288844232,a,0.046581,2.8
1509288844232,a,0.046629,0.089
1509288844232,a,0.047,0.1
1509288844232,a,0.047077,2.8
1509288844232,a,0.0471,2.535
1509288844232,a,0.047234,26.771
1509288844232,a,0.047795,3.92
1509288844232,a,0.04829,1
1509288844232,a,0.048291,2.798
1509288844232,a,0.048298,198.63
1509288844232,a,0.048569,0.073
1509288844232,a,0.04857,0.09
1509288844232,a,0.048571,2
1509288844232,a,0.048572,1.617
1509288904233,b,0.054,0.352
1509288904233,b,0.053914,3.557
1509288904233,b,0.053319,4.228
1509288904233,b,0.053088,0.05
1509288904233,b,0.05281,1
1509288904233,b,0.052781,1.204
1509288904233,b,0.05229,1
1509288904233,b,0.052232,1.428
1509288904233,b,0.052,0.437
1509288904233,b,0.05177,1
1509288904233,b,0.051517,2.605
1509288904233,b,0.05131,1.654
1509288904233,b,0.05126,1
1509288904233,b,0.05108,0.096
1509288904233,b,0.050979,3.976
1509288904233,b,0.05083,0.06
1509288904233,b,0.05075,1
1509288904233,b,0.05038,4.396
1509288904233,b,0.050299,0.502
1509288904233,b,0.05025,8.92
1509288904233,b,0.049802,4.425
1509288904233,b,0.04975,1
1509288904233,b,0.04971,0.8
1509288904233,b,0.049343,133.18
1509288904233,b,0.049301,1.625
1509288904233,b,0.04926,1
1509288904233,a,0.043838,0.5
1509288904233,a,0.044436,0.03
1509288904233,a,0.044619,5.18
1509288904233,a,0.045,0.432
1509288904233,a,0.045065,0.03
1509288904233,a,0.045083,1.96
1509288904233,a,0.045495,0.03
1509288904233,a,0.045614,3.276
1509288904233,a,0.04606,0.078
1509288904233,a,0.046106,1.317
1509288904233,a,0.046581,2.8
1509288904233,a,0.046629,0.089
1509288904233,a,0.047,0.1
1509288904233,a,0.047077,2.8
1509288904233,a,0.0471,2.535
1509288904233,a,0.047234,26.771
1509288904233,a,0.047795,3.92
1509288904233,a,0.04829,1
1509288904233,a,0.048291,2.798
1509288904233,a,0.048298,198.63
1509288904233,a,0.048569,0.073
1509288904233,a,0.04857,0.09
1509288904233,a,0.048571,2
1509288904233,a,0.048575,1.82
1509288904233,a,0.048576,1.617
1509288964234,b,0.054,0.352
1509288964234,b,0.053914,3.557
1509288964234,b,0.053319,4.228
1509288964234,b,0.053088,0.05
1509288964234,b,0.05281,1
1509288964234,b,0.052781,1.204
1509288964234,b,0.05229,1
1509288964234,b,0.052232,1.428
1509288964234,b,0.052,0.437
1509288964234,b,0.05177,1
1509288964234,b,0.051517,2.605
1509288964234,b,0.05131,1.654
1509288964234,b,0.05126,1
1509288964234,b,0.05108,0.096
1509288964234,b,0.050979,3.976
1509288964234,b,0.05083,0.06
1509288964234,b,0.05075,8.92
1509288964234,b,0.05038,4.396
1509288964234,b,0.050299,0.502
1509288964234,b,0.05025,1
1509288964234,b,0.049802,4.425
1509288964234,b,0.04975,1
1509288964234,b,0.04971,0.8
1509288964234,b,0.049343,133.18
1509288964234,b,0.049301,1.625
1509288964234,b,0.04926,1
1509288964234,a,0.043838,0.5
1509288964234,a,0.044436,0.03
1509288964234,a,0.044619,5.18
1509288964234,a,0.045,0.432
1509288964234,a,0.045065,0.03
1509288964234,a,0.045083,1.96
1509288964234,a,0.045495,0.03
1509288964234,a,0.045614,3.276
1509288964234,a,0.04606,0.078
1509288964234,a,0.046106,1.317
1509288964234,a,0.046581,2.8
1509288964234,a,0.046629,0.089
1509288964234,a,0.047,0.1
1509288964234,a,0.047077,2.8
1509288964234,a,0.0471,2.535
1509288964234,a,0.047234,26.771
1509288964234,a,0.047795,3.92
1509288964234,a,0.04829,1
1509288964234,a,0.048291,2.798
1509288964234,a,0.048298,198.63
1509288964234,a,0.048569,0.073
1509288964234,a,0.04857,0.09
1509288964234,a,0.048571,2
1509288964234,a,0.048572,1.617
1509288964234,a,0.048573,4.08
1509289024234,b,0.054,0.352
1509289024234,b,0.053914,3.557
1509289024234,b,0.053319,4.228
1509289024234,b,0.053088,0.05
1509289024234,b,0.05281,1
1509289024234,b,0.052781,1.204
1509289024234,b,0.05229,1
1509289024234,b,0.052232,1.428
1509289024234,b,0.052,0.437
1509289024234,b,0.05177,1
1509289024234,b,0.051517,2.605
1509289024234,b,0.05131,1.654
1509289024234,b,0.05126,1
1509289024234,b,0.05108,0.096
1509289024234,b,0.050979,3.976
1509289024234,b,0.05083,0.06
1509289024234,b,0.05075,8.92
1509289024234,b,0.05038,4.396
1509289024234,b,0.050299,0.502
1509289024234,b,0.05025,1
1509289024234,b,0.049802,4.425
1509289024234,b,0.04975,1
1509289024234,b,0.04971,0.8
1509289024234,b,0.049343,133.18
1509289024234,b,0.049301,1.625
1509289024234,b,0.04926,1
1509289024234,a,0.043838,0.5
1509289024234,a,0.044436,0.03
1509289024234,a,0.044619,5.18
1509289024234,a,0.045,0.432
1509289024234,a,0.045065,0.03
1509289024234,a,0.045083,1.96
1509289024234,a,0.045495,0.03
1509289024234,a,0.045614,3.276
1509289024234,a,0.04606,0.078
1509289024234,a,0.046106,1.317
1509289024234,a,0.046581,2.8
1509289024234,a,0.046629,0.089
1509289024234,a,0.047,0.1
1509289024234,a,0.047077,2.8
1509289024234,a,0.0471,2.535
1509289024234,a,0.047234,26.771
1509289024234,a,0.047795,3.92
1509289024234,a,0.04829,1
1509289024234,a,0.048291,2.798
1509289024234,a,0.048298,198.63
1509289024234,a,0.048569,0.073
1509289024234,a,0.04857,0.09
1509289024234,a,0.048571,2
1509289024234,a,0.048575,4.08
1509289024234,a,0.048576,3.914
1509289084235,b,0.054,0.352
1509289084235,b,0.053914,3.557
1509289084235,b,0.053319,4.228
1509289084235,b,0.053088,0.05
1509289084235,b,0.05281,1
1509289084235,b,0.052781,1.204
1509289084235,b,0.05229,1
1509289084235,b,0.052232,1.428
1509289084235,b,0.052,0.437
1509289084235,b,0.05177,1
1509289084235,b,0.051517,2.605
1509289084235,b,0.05131,1.654
1509289084235,b,0.05126,1
1509289084235,b,0.05108,0.096
1509289084235,b,0.050979,3.976
1509289084235,b,0.05083,0.06
1509289084235,b,0.05075,8.92
1509289084235,b,0.05038,4.396
1509289084235,b,0.050299,0.502
1509289084235,b,0.05025,1
1509289084235,b,0.049802,4.425
1509289084235,b,0.04975,1
1509289084235,b,0.04971,0.8
1509289084235,b,0.049301,1.625
1509289084235,b,0.049287,133.18
1509289084235,b,0.04926,1
1509289084235,a,0.043838,0.5
1509289084235,a,0.044436,0.03
1509289084235,a,0.044619,5.18
1509289084235,a,0.045,0.432
1509289084235,a,0.045065,0.03
1509289084235,a,0.045083,1.96
1509289084235,a,0.045495,0.03
1509289084235,a,0.045614,3.276
1509289084235,a,0.046106,1.317
1509289084235,a,0.046581,2.8
1509289084235,a,0.046629,0.089
1509289084235,a,0.047,0.1
1509289084235,a,0.047077,2.8
1509289084235,a,0.0471,2.535
1509289084235,a,0.047234,26.771
1509289084235,a,0.047795,3.92
1509289084235,a,0.04829,1
1509289084235,a,0.048291,2.798
1509289084235,a,0.048298,198.63
1509289084235,a,0.048569,0.073
1509289084235,a,0.04857,0.09
1509289084235,a,0.048571,2
1509289084235,a,0.048572,1.629
1509289144235,b,0.054,0.352
1509289144235,b,0.053914,3.557
1509289144235,b,0.053319,4.228
1509289144235,b,0.053088,0.05
1509289144235,b,0.05281,1
1509289144235,b,0.052781,1.204
1509289144235,b,0.05229,1
1509289144235,b,0.052232,1.428
1509289144235,b,0.052,0.437
1509289144235,b,0.05177,1
1509289144235,b,0.051517,2.605
1509289144235,b,0.05131,1.654
1509289144235,b,0.05126,1
1509289144235,b,0.05108,0.096
1509289144235,b,0.050979,3.976
1509289144235,b,0.05083,0.06
1509289144235,b,0.05075,8.92
1509289144235,b,0.05038,4.396
1509289144235,b,0.050299,0.502
1509289144235,b,0.05025,1
1509289144235,b,0.049802,4.425
1509289144235,b,0.04975,1
1509289144235,b,0.04971,0.8
1509289144235,b,0.049301,1.625
1509289144235,b,0.049287,133.18
1509289144235,b,0.04926,1
1509289144235,b,0.049259,1.037
1509289144235,a,0.043838,0.5
1509289144235,a,0.044436,0.03
1509289144235,a,0.044619,5.18
1509289144235,a,0.045,0.432
1509289144235,a,0.045065,0.03
1509289144235,a,0.045083,1.96
1509289144235,a,0.045495,0.03
1509289144235,a,0.045614,3.276
1509289144235,a,0.046106,1.317
1509289144235,a,0.046581,2.8
1509289144235,a,0.046629,0.089
1509289144235,a,0.047,0.1
1509289144235,a,0.047077,2.8
1509289144235,a,0.0471,2.535
1509289144235,a,0.047234,26.771
1509289144235,a,0.047795,3.92
1509289144235,a,0.04829,1
1509289144235,a,0.048291,2.798
1509289144235,a,0.048298,178.438
1509289144235,a,0.048569,0.073
1509289144235,a,0.04857,0.09
1509289144235,a,0.048571,2
1509289144235,a,0.048572,1.629
1509289204236,b,0.054,0.352
1509289204236,b,0.053914,3.557
1509289204236,b,0.053319,4.228
1509289204236,b,0.053088,0.05
1509289204236,b,0.05281,1
1509289204236,b,0.052781,1.204
1509289204236,b,0.05229,1
1509289204236,b,0.052232,1.428
1509289204236,b,0.052,0.437
1509289204236,b,0.05177,1
1509289204236,b,0.051517,2.605
1509289204236,b,0.05131,1.654
1509289204236,b,0.05126,1
1509289204236,b,0.05108,0.096
1509289204236,b,0.050979,3.976
1509289204236,b,0.05083,0.06
1509289204236,b,0.05075,1
1509289204236,b,0.05038,4.396
1509289204236,b,0.050299,0.502
1509289204236,b,0.05025,1
1509289204236,b,0.049802,4.425
1509289204236,b,0.04975,1
1509289204236,b,0.04971,0.8
1509289204236,b,0.049301,1.625
1509289204236,b,0.049277,133.18
1509289204236,b,0.04926,1
1509289204236,b,0.049259,0.095
1509289204236,a,0.043838,0.5
1509289204236,a,0.044458,0.03
1509289204236,a,0.044619,5.18
1509289204236,a,0.045,0.432
1509289204236,a,0.045083,1.96
1509289204236,a,0.045087,0.03
1509289204236,a,0.045517,0.03
1509289204236,a,0.045614,3.276
1509289204236,a,0.046106,1.317
1509289204236,a,0.046581,2.8
1509289204236,a,0.046629,0.089
1509289204236,a,0.047,0.1
1509289204236,a,0.047077,2.8
1509289204236,a,0.0471,2.535
1509289204236,a,0.047234,5.6
1509289204236,a,0.047795,3.92
1509289204236,a,0.048273,193.763
1509289204236,a,0.04829,1
1509289204236,a,0.048291,2.798
1509289204236,a,0.0485,0.074
1509289204236,a,0.048569,0.073
1509289204236,a,0.04857,0.09
1509289204236,a,0.048571,2
1509289204236,a,0.048572,1.629
1509289264236,b,0.054,0.352
1509289264236,b,0.053914,3.557
1509289264236,b,0.053319,8.188
1509289264236,b,0.053088,0.05
1509289264236,b,0.05281,1
1509289264236,b,0.052781,1.204
1509289264236,b,0.05229,1
1509289264236,b,0.052232,1.428
1509289264236,b,0.052,0.437
1509289264236,b,0.05177,1
1509289264236,b,0.051517,2.605
1509289264236,b,0.05131,1.654
1509289264236,b,0.05126,1
1509289264236,b,0.05108,0.096
1509289264236,b,0.050979,3.976
1509289264236,b,0.05083,0.06
1509289264236,b,0.05075,1
1509289264236,b,0.05038,4.396
1509289264236,b,0.050299,0.502
1509289264236,b,0.05025,1
1509289264236,b,0.049802,4.425
1509289264236,b,0.04975,1
1509289264236,b,0.04971,0.8
1509289264236,b,0.049301,1.625
1509289264236,b,0.04926,1
1509289264236,a,0.043838,0.5
1509289264236,a,0.044458,0.03
1509289264236,a,0.044619,5.18
1509289264236,a,0.045,0.432
1509289264236,a,0.045083,1.96
1509289264236,a,0.045087,0.03
1509289264236,a,0.045517,0.03
1509289264236,a,0.045614,3.276
1509289264236,a,0.046106,1.317
1509289264236,a,0.046581,2.8
1509289264236,a,0.046629,0.089
1509289264236,a,0.047,0.1
1509289264236,a,0.047077,2.8
1509289264236,a,0.0471,2.535
1509289264236,a,0.047234,26.771
1509289264236,a,0.047795,3.92
1509289264236,a,0.048273,179.031
1509289264236,a,0.04829,1
1509289264236,a,0.048291,2.798
1509289264236,a,0.0485,0.074
1509289264236,a,0.048569,0.073
1509289264236,a,0.04857,0.09
1509289264236,a,0.048571,2
1509289264236,a,0.048572,1.629
1509289324238,b,0.054,0.352
1509289324238,b,0.053914,3.557
1509289324238,b,0.053319,8.188
1509289324238,b,0.053088,0.05
1509289324238,b,0.05281,1
1509289324238,b,0.052781,1.204
1509289324238,b,0.05229,1
1509289324238,b,0.052232,1.428
1509289324238,b,0.052,0.437
1509289324238,b,0.05177,1
1509289324238,b,0.051517,2.605
1509289324238,b,0.05131,1.654
1509289324238,b,0.05126,1
1509289324238,b,0.05108,0.096
1509289324238,b,0.050979,3.976
1509289324238,b,0.05083,0.06
1509289324238,b,0.05075,1
1509289324238,b,0.05038,4.396
1509289324238,b,0.050299,0.502
1509289324238,b,0.05025,1
1509289324238,b,0.049802,4.425
1509289324238,b,0.04975,1
1509289324238,b,0.04971,0.8
1509289324238,b,0.049301,1.625
1509289324238,b,0.049263,133.18
1509289324238,b,0.04926,1
1509289324238,a,0.043838,0.5
1509289324238,a,0.044458,0.03
1509289324238,a,0.044619,5.18
1509289324238,a,0.045,0.432
1509289324238,a,0.045083,1.96
1509289324238,a,0.045087,0.03
1509289324238,a,0.045517,0.03
1509289324238,a,0.045614,3.276
1509289324238,a,0.046106,1.317
1509289324238,a,0.046581,2.8
1509289324238,a,0.046631,0.089
1509289324238,a,0.047,0.1
1509289324238,a,0.047077,2.8
1509289324238,a,0.0471,2.535
1509289324238,a,0.047234,26.771
1509289324238,a,0.047795,3.92
1509289324238,a,0.048273,179.031
1509289324238,a,0.04829,1
1509289324238,a,0.048291,2.798
1509289324238,a,0.0485,0.074
1509289324238,a,0.048569,0.073
1509289324238,a,0.04857,0.09
1509289324238,a,0.048571,2
1509289324238,a,0.048572,1.629
1509289384245,b,0.054,0.352
1509289384245,b,0.053914,3.557
1509289384245,b,0.053319,8.188
1509289384245,b,0.053088,0.05
1509289384245,b,0.05281,1
1509289384245,b,0.052781,1.204
1509289384245,b,0.05229,1
1509289384245,b,0.052232,1.428
1509289384245,b,0.052,0.437
1509289384245,b,0.05177,1
1509289384245,b,0.051517,2.605
1509289384245,b,0.05131,1.654
1509289384245,b,0.05126,1
1509289384245,b,0.05108,0.096
1509289384245,b,0.050979,3.976
1509289384245,b,0.05083,0.06
1509289384245,b,0.05075,1
1509289384245,b,0.05038,4.396
1509289384245,b,0.050299,0.502
1509289384245,b,0.05025,1
1509289384245,b,0.049802,4.425
1509289384245,b,0.04975,1
1509289384245,b,0.04971,0.8
1509289384245,b,0.049301,1.625
1509289384245,b,0.04926,1
1509289384245,b,0.049259,133.18
1509289384245,a,0.043838,0.5
1509289384245,a,0.044458,0.03
1509289384245,a,0.044619,5.18
1509289384245,a,0.045,0.432
1509289384245,a,0.045083,1.96
1509289384245,a,0.045087,0.03
1509289384245,a,0.045517,0.03
1509289384245,a,0.045614,3.276
1509289384245,a,0.046106,1.317
1509289384245,a,0.046581,2.8
1509289384245,a,0.046631,0.089
1509289384245,a,0.047,0.1
1509289384245,a,0.047077,2.8
1509289384245,a,0.0471,2.535
1509289384245,a,0.047234,26.771
1509289384245,a,0.047795,3.92
1509289384245,a,0.048141,194.147
1509289384245,a,0.04829,1
1509289384245,a,0.048291,2.798
1509289384245,a,0.0485,0.074
1509289384245,a,0.048569,0.073
1509289384245,a,0.04857,0.09
1509289384245,a,0.048571,2
1509289384245,a,0.048573,0.37
1509289384245,a,0.048574,1.631
1509289444246,b,0.054,0.352
1509289444246,b,0.053914,3.557
1509289444246,b,0.053319,8.188
1509289444246,b,0.053088,0.05
1509289444246,b,0.05281,1
1509289444246,b,0.052781,1.204
1509289444246,b,0.05229,1
1509289444246,b,0.052232,1.428
1509289444246,b,0.052,0.437
1509289444246,b,0.05177,1
1509289444246,b,0.051517,2.605
1509289444246,b,0.05131,1.654
1509289444246,b,0.05126,1
1509289444246,b,0.05108,0.096
1509289444246,b,0.050979,3.976
1509289444246,b,0.05083,0.06
1509289444246,b,0.05075,1
1509289444246,b,0.05038,4.396
1509289444246,b,0.050299,0.502
1509289444246,b,0.05025,1
1509289444246,b,0.049802,4.425
1509289444246,b,0.04975,1
1509289444246,b,0.04971,0.8
1509289444246,b,0.049301,1.625
1509289444246,b,0.04926,1
1509289444246,b,0.049259,133.18
1509289444246,a,0.043838,0.5
1509289444246,a,0.044458,0.03
1509289444246,a,0.044619,5.18
1509289444246,a,0.045,0.432
1509289444246,a,0.045083,1.96
1509289444246,a,0.045087,0.03
1509289444246,a,0.045517,0.03
1509289444246,a,0.045614,3.276
1509289444246,a,0.046106,1.317
1509289444246,a,0.046581,2.8
1509289444246,a,0.046631,0.089
1509289444246,a,0.047,0.1
1509289444246,a,0.047077,2.8
1509289444246,a,0.0471,2.535
1509289444246,a,0.047234,26.771
1509289444246,a,0.047795,3.92
1509289444246,a,0.048141,194.147
1509289444246,a,0.04829,1
1509289444246,a,0.048291,2.798
1509289444246,a,0.0485,0.074
1509289444246,a,0.048569,0.073
1509289444246,a,0.04857,0.09
1509289444246,a,0.048571,2
1509289444246,a,0.048572,1.628
1509289504246,b,0.054,0.352
1509289504246,b,0.053914,3.557
1509289504246,b,0.053319,4.228
1509289504246,b,0.053088,0.05
1509289504246,b,0.05281,1
1509289504246,b,0.052781,1.204
1509289504246,b,0.05229,1
1509289504246,b,0.052232,1.428
1509289504246,b,0.052,0.437
1509289504246,b,0.05177,1
1509289504246,b,0.051517,2.605
1509289504246,b,0.05131,1.654
1509289504246,b,0.05126,1
